shot_distance,minutes_remaining,shot_type,game_date,matchup,opponent,action_type,shot_zone_area,period,shot_made_flag
22,1.42,2,2011-02-23,Visitante,POR,Jump Shot,Right Side Center,2,0.0
2,1.0,2,2011-02-23,Visitante,POR,Driving Layup Shot,Center,2,0.0
56,0.0,3,2011-02-23,Visitante,POR,Jump Shot,Back Court,2,0.0
24,9.48,3,2011-02-23,Visitante,POR,Jump Shot,Left Side Center,3,1.0
17,9.9,2,2011-02-23,Visitante,POR,Turnaround Fadeaway shot,Left Side Center,3,0.0
22,6.59,2,2011-02-23,Visitante,POR,Jump Shot,Left Side Center,3,1.0
26,6.27,3,2011-02-23,Visitante,POR,Jump Shot,Left Side Center,3,0.0
14,4.12,2,2011-02-23,Visitante,POR,Turnaround Fadeaway shot,Right Side,3,1.0
13,3.0,2,2011-02-23,Visitante,POR,Jump Shot,Center,3,0.0
24,1.52,3,2011-02-23,Visitante,POR,Jump Shot,Right Side Center,3,0.0
24,9.1,3,2011-02-23,Visitante,POR,Jump Shot,Center,4,0.0
20,6.1,2,2011-02-23,Visitante,POR,Jump Shot,Center,4,0.0
6,5.32,2,2011-02-23,Visitante,POR,Jump Bank Shot,Center,4,0.0
19,4.39,2,2011-02-23,Visitante,POR,Pullup Jump shot,Right Side Center,4,1.0
17,2.37,2,2011-02-23,Visitante,POR,Jump Shot,Left Side Center,4,0.0
9,0.46,2,2011-02-23,Visitante,POR,Turnaround Fadeaway shot,Right Side,4,1.0
15,0.4,2,2011-02-23,Visitante,POR,Fadeaway Jump Shot,Left Side,4,1.0
11,1.51,2,2011-02-23,Visitante,POR,Jump Shot,Left Side,5,0.0
8,0.27,2,2011-02-23,Visitante,POR,Jump Shot,Center,5,1.0
13,11.41,2,2011-02-25,Casa,LAC,Jump Shot,Left Side,1,1.0
12,10.1,2,2011-02-25,Casa,LAC,Pullup Jump shot,Right Side,1,1.0
26,8.5,3,2011-02-25,Casa,LAC,Jump Shot,Right Side Center,1,0.0
15,3.18,2,2011-02-25,Casa,LAC,Turnaround Fadeaway shot,Left Side,1,0.0
17,5.32,2,2011-02-25,Casa,LAC,Jump Shot,Center,2,0.0
3,9.39,2,2011-02-25,Casa,LAC,Jump Bank Shot,Center,3,0.0
22,8.39,2,2011-02-25,Casa,LAC,Jump Shot,Left Side,3,1.0
24,7.8,3,2011-02-25,Casa,LAC,Jump Shot,Right Side Center,3,1.0
25,6.38,3,2011-02-25,Casa,LAC,Jump Shot,Left Side Center,3,0.0
21,5.56,2,2011-02-25,Casa,LAC,Jump Shot,Center,3,0.0
18,5.2,2,2011-02-25,Casa,LAC,Jump Shot,Left Side Center,3,0.0
17,4.22,2,2011-02-25,Casa,LAC,Fadeaway Jump Shot,Right Side Center,3,1.0
27,3.46,3,2011-02-25,Casa,LAC,Jump Shot,Center,3,1.0
27,3.13,3,2011-02-25,Casa,LAC,Jump Shot,Right Side Center,3,0.0
3,1.23,2,2011-02-25,Casa,LAC,Floating Jump shot,Center,3,1.0
2,0.14,2,2011-02-25,Casa,LAC,Driving Layup Shot,Center,3,0.0
24,11.21,3,2011-02-27,Visitante,OKC,Jump Shot,Left Side Center,1,0.0
16,10.27,2,2011-02-27,Visitante,OKC,Fadeaway Jump Shot,Center,1,0.0
17,8.22,2,2011-02-27,Visitante,OKC,Jump Shot,Right Side,1,0.0
11,6.45,2,2011-02-27,Visitante,OKC,Turnaround Jump Shot,Left Side,1,1.0
14,5.2,2,2011-02-27,Visitante,OKC,Fadeaway Jump Shot,Center,1,1.0
22,5.16,3,2011-02-27,Visitante,OKC,Jump Shot,Right Side,2,0.0
19,3.54,2,2011-02-27,Visitante,OKC,Jump Shot,Left Side,2,1.0
24,11.6,3,2011-02-27,Visitante,OKC,Jump Shot,Left Side Center,3,0.0
0,9.45,2,2011-02-27,Visitante,OKC,Driving Finger Roll Layup Shot,Center,3,1.0
27,6.36,3,2011-02-27,Visitante,OKC,Jump Shot,Right Side Center,3,0.0
12,4.26,2,2011-02-27,Visitante,OKC,Fadeaway Jump Shot,Center,3,1.0
8,11.21,2,2011-02-27,Visitante,OKC,Floating Jump shot,Right Side,4,0.0
22,9.23,3,2011-02-27,Visitante,OKC,Jump Shot,Left Side,4,0.0
13,7.36,2,2011-02-27,Visitante,OKC,Fadeaway Jump Shot,Left Side,4,0.0
20,7.5,2,2011-02-27,Visitante,OKC,Turnaround Fadeaway shot,Center,4,0.0
7,5.56,2,2011-02-27,Visitante,OKC,Running Bank shot,Center,4,1.0
24,4.38,3,2011-02-27,Visitante,OKC,Jump Shot,Right Side Center,4,1.0
23,2.25,2,2011-02-27,Visitante,OKC,Pullup Jump shot,Right Side,4,0.0
21,1.42,2,2011-02-27,Visitante,OKC,Jump Shot,Right Side,4,0.0
1,1.5,2,2011-02-27,Visitante,OKC,Driving Layup Shot,Center,4,0.0
16,0.56,2,2011-02-27,Visitante,OKC,Turnaround Fadeaway shot,Left Side,4,0.0
20,0.27,2,2011-02-27,Visitante,OKC,Pullup Jump shot,Right Side Center,4,0.0
12,10.14,2,2011-03-01,Visitante,MIN,Turnaround Jump Shot,Right Side,1,0.0
18,8.1,2,2011-03-01,Visitante,MIN,Pullup Jump shot,Left Side Center,1,0.0
14,6.35,2,2011-03-01,Visitante,MIN,Pullup Jump shot,Left Side,1,0.0
24,6.5,3,2011-03-01,Visitante,MIN,Jump Shot,Left Side Center,1,0.0
19,4.18,2,2011-03-01,Visitante,MIN,Jump Shot,Left Side Center,1,1.0
17,3.16,2,2011-03-01,Visitante,MIN,Jump Shot,Right Side,2,0.0
16,2.21,2,2011-03-01,Visitante,MIN,Jump Shot,Center,2,1.0
11,1.49,2,2011-03-01,Visitante,MIN,Turnaround Fadeaway shot,Center,2,0.0
24,10.43,3,2011-03-01,Visitante,MIN,Jump Shot,Left Side Center,3,0.0
1,9.5,2,2011-03-01,Visitante,MIN,Driving Finger Roll Layup Shot,Center,3,0.0
24,8.52,3,2011-03-01,Visitante,MIN,Jump Shot,Right Side Center,3,0.0
8,8.17,2,2011-03-01,Visitante,MIN,Running Jump Shot,Right Side,3,0.0
17,7.1,2,2011-03-01,Visitante,MIN,Pullup Jump shot,Left Side Center,3,1.0
1,3.34,2,2011-03-01,Visitante,MIN,Driving Dunk Shot,Center,3,1.0
15,2.31,2,2011-03-01,Visitante,MIN,Pullup Jump shot,Right Side,3,1.0
24,1.57,3,2011-03-01,Visitante,MIN,Jump Shot,Left Side Center,3,0.0
14,5.45,2,2011-03-01,Visitante,MIN,Step Back Jump shot,Center,4,0.0
19,1.3,2,2011-03-01,Visitante,MIN,Pullup Jump shot,Right Side Center,4,1.0
4,11.41,2,2011-03-04,Casa,CHA,Fadeaway Jump Shot,Center,1,0.0
17,9.32,2,2011-03-04,Casa,CHA,Jump Shot,Right Side Center,1,0.0
2,9.0,2,2011-03-04,Casa,CHA,Hook Shot,Center,1,0.0
18,7.42,2,2011-03-04,Casa,CHA,Jump Shot,Right Side,1,1.0
2,6.56,2,2011-03-04,Casa,CHA,Driving Layup Shot,Center,1,1.0
25,6.18,3,2011-03-04,Casa,CHA,Jump Shot,Center,1,0.0
22,6.3,2,2011-03-04,Casa,CHA,Jump Shot,Center,1,0.0
3,4.55,2,2011-03-04,Casa,CHA,Jump Shot,Center,1,0.0
4,3.16,2,2011-03-04,Casa,CHA,Jump Shot,Center,1,0.0
2,2.9,2,2011-03-04,Casa,CHA,Layup Shot,Center,1,0.0
12,0.44,2,2011-03-04,Casa,CHA,Turnaround Fadeaway shot,Left Side,1,1.0
6,0.21,2,2011-03-04,Casa,CHA,Turnaround Fadeaway shot,Center,1,1.0
21,3.5,2,2011-03-04,Casa,CHA,Jump Shot,Right Side Center,2,0.0
5,3.36,2,2011-03-04,Casa,CHA,Jump Shot,Center,2,0.0
10,2.24,2,2011-03-04,Casa,CHA,Jump Shot,Left Side,2,0.0
2,1.49,2,2011-03-04,Casa,CHA,Layup Shot,Center,2,1.0
5,1.11,2,2011-03-04,Casa,CHA,Jump Shot,Center,2,0.0
16,11.23,2,2011-03-04,Casa,CHA,Jump Shot,Right Side Center,3,0.0
8,7.37,2,2011-03-04,Casa,CHA,Jump Shot,Center,3,0.0
25,6.53,3,2011-03-04,Casa,CHA,Jump Shot,Right Side Center,3,0.0
25,3.24,3,2011-03-04,Casa,CHA,Jump Shot,Left Side Center,3,0.0
5,2.42,2,2011-03-04,Casa,CHA,Turnaround Bank shot,Center,3,1.0
23,2.3,3,2011-03-04,Casa,CHA,Jump Shot,Left Side,3,1.0
26,0.51,3,2011-03-04,Casa,CHA,Jump Shot,Center,3,0.0
7,0.31,2,2011-03-04,Casa,CHA,Turnaround Bank shot,Center,3,1.0
20,8.2,2,2011-03-06,Visitante,SAS,Jump Shot,Left Side Center,1,0.0
10,8.13,2,2011-03-06,Visitante,SAS,Jump Shot,Right Side,1,0.0
9,7.51,2,2011-03-06,Visitante,SAS,Fadeaway Jump Shot,Right Side,1,0.0
15,6.17,2,2011-03-06,Visitante,SAS,Jump Shot,Right Side,1,1.0
9,5.48,2,2011-03-06,Visitante,SAS,Pullup Jump shot,Left Side,1,1.0
20,3.38,2,2011-03-06,Visitante,SAS,Jump Shot,Center,1,0.0
3,3.32,2,2011-03-06,Visitante,SAS,Layup Shot,Center,1,1.0
12,2.52,2,2011-03-06,Visitante,SAS,Turnaround Jump Shot,Right Side,1,1.0
24,0.4,3,2011-03-06,Visitante,SAS,Jump Shot,Left Side Center,1,0.0
16,5.22,2,2011-03-06,Visitante,SAS,Jump Shot,Right Side,2,1.0
13,4.48,2,2011-03-06,Visitante,SAS,Jump Shot,Left Side,2,0.0
8,4.23,2,2011-03-06,Visitante,SAS,Turnaround Bank shot,Left Side,2,1.0
23,3.17,3,2011-03-06,Visitante,SAS,Jump Shot,Right Side,2,1.0
14,2.45,2,2011-03-06,Visitante,SAS,Step Back Jump shot,Center,2,1.0
3,0.5,2,2011-03-06,Visitante,SAS,Running Bank shot,Center,2,0.0
26,0.1,3,2011-03-06,Visitante,SAS,Jump Shot,Center,2,0.0
14,10.54,2,2011-03-06,Visitante,SAS,Jump Shot,Right Side,3,0.0
12,10.46,2,2011-03-06,Visitante,SAS,Jump Shot,Right Side,3,1.0
22,9.36,2,2011-03-06,Visitante,SAS,Jump Shot,Right Side Center,3,0.0
14,3.26,2,2011-03-06,Visitante,SAS,Turnaround Jump Shot,Right Side,3,0.0
1,3.6,2,2011-03-06,Visitante,SAS,Layup Shot,Center,3,0.0
16,2.4,2,2011-03-06,Visitante,SAS,Turnaround Jump Shot,Right Side,3,1.0
20,2.6,2,2011-03-06,Visitante,SAS,Pullup Jump shot,Right Side Center,3,0.0
18,4.5,2,2011-03-06,Visitante,SAS,Jump Shot,Left Side Center,4,1.0
20,3.14,2,2011-03-06,Visitante,SAS,Jump Shot,Left Side Center,4,0.0
18,4.14,2,2011-03-08,Visitante,ATL,Fadeaway Jump Shot,Right Side,1,0.0
12,3.45,2,2011-03-08,Visitante,ATL,Turnaround Fadeaway shot,Right Side,1,1.0
2,5.33,2,2011-03-08,Visitante,ATL,Driving Layup Shot,Center,2,0.0
20,5.28,2,2011-03-08,Visitante,ATL,Jump Shot,Left Side,2,0.0
6,4.54,2,2011-03-08,Visitante,ATL,Turnaround Jump Shot,Center,2,1.0
18,3.11,2,2011-03-08,Visitante,ATL,Jump Shot,Center,2,1.0
22,2.36,2,2011-03-08,Visitante,ATL,Jump Shot,Right Side Center,2,1.0
20,1.29,2,2011-03-08,Visitante,ATL,Jump Shot,Right Side Center,2,0.0
2,1.11,2,2011-03-08,Visitante,ATL,Driving Layup Shot,Center,2,1.0
18,0.34,2,2011-03-08,Visitante,ATL,Fadeaway Jump Shot,Right Side,2,0.0
25,8.35,3,2011-03-08,Visitante,ATL,Jump Shot,Right Side Center,3,0.0
16,7.57,2,2011-03-08,Visitante,ATL,Turnaround Jump Shot,Left Side Center,3,0.0
18,4.5,2,2011-03-08,Visitante,ATL,Jump Shot,Center,3,0.0
22,4.15,3,2011-03-08,Visitante,ATL,Jump Shot,Left Side,3,0.0
24,2.54,3,2011-03-08,Visitante,ATL,Jump Shot,Right Side Center,3,0.0
21,5.46,2,2011-03-08,Visitante,ATL,Fadeaway Jump Shot,Right Side Center,4,0.0
6,5.13,2,2011-03-08,Visitante,ATL,Fadeaway Jump Shot,Center,4,0.0
24,3.2,3,2011-03-08,Visitante,ATL,Jump Shot,Right Side,4,1.0
19,11.18,2,2011-03-10,Visitante,MIA,Jump Shot,Center,1,0.0
19,10.1,2,2011-03-10,Visitante,MIA,Jump Shot,Left Side Center,1,1.0
26,9.3,3,2011-03-10,Visitante,MIA,Jump Shot,Right Side Center,1,1.0
2,8.26,2,2011-03-10,Visitante,MIA,Running Dunk Shot,Center,1,1.0
24,2.26,3,2011-03-10,Visitante,MIA,Jump Shot,Left Side Center,1,0.0
25,8.29,3,2011-03-10,Visitante,MIA,Jump Shot,Center,2,1.0
19,5.9,2,2011-03-10,Visitante,MIA,Jump Shot,Right Side Center,2,0.0
2,4.53,2,2011-03-10,Visitante,MIA,Layup Shot,Center,2,1.0
22,3.41,2,2011-03-10,Visitante,MIA,Jump Shot,Left Side Center,2,0.0
8,0.39,2,2011-03-10,Visitante,MIA,Jump Shot,Left Side,2,0.0
15,10.44,2,2011-03-10,Visitante,MIA,Jump Shot,Left Side,3,0.0
12,9.27,2,2011-03-10,Visitante,MIA,Turnaround Jump Shot,Left Side,3,0.0
25,8.32,3,2011-03-10,Visitante,MIA,Jump Shot,Right Side Center,3,0.0
21,6.47,2,2011-03-10,Visitante,MIA,Jump Shot,Right Side Center,3,0.0
5,1.3,2,2011-03-10,Visitante,MIA,Jump Shot,Center,3,0.0
23,4.8,3,2011-03-10,Visitante,MIA,Jump Shot,Left Side,4,1.0
16,3.21,2,2011-03-10,Visitante,MIA,Fadeaway Jump Shot,Left Side Center,4,0.0
28,2.26,3,2011-03-10,Visitante,MIA,Jump Shot,Right Side Center,4,0.0
24,1.6,3,2011-03-10,Visitante,MIA,Jump Shot,Left Side,4,0.0
28,0.2,3,2011-03-10,Visitante,MIA,Jump Shot,Right Side Center,4,0.0
19,0.1,2,2011-03-10,Visitante,MIA,Jump Shot,Left Side Center,4,0.0
24,6.16,3,2011-03-12,Visitante,DAL,Jump Shot,Right Side Center,1,0.0
8,5.48,2,2011-03-12,Visitante,DAL,Floating Jump shot,Right Side,1,1.0
3,4.52,2,2011-03-12,Visitante,DAL,Driving Bank shot,Center,1,0.0
20,3.13,2,2011-03-12,Visitante,DAL,Jump Shot,Right Side Center,1,0.0
11,2.35,2,2011-03-12,Visitante,DAL,Turnaround Jump Shot,Center,1,0.0
24,4.39,3,2011-03-12,Visitante,DAL,Jump Shot,Left Side Center,2,0.0
12,4.34,2,2011-03-12,Visitante,DAL,Jump Shot,Right Side,2,1.0
13,3.23,2,2011-03-12,Visitante,DAL,Turnaround Jump Shot,Center,2,1.0
24,2.19,3,2011-03-12,Visitante,DAL,Jump Shot,Right Side Center,2,0.0
10,1.47,2,2011-03-12,Visitante,DAL,Jump Shot,Left Side,2,0.0
0,0.53,2,2011-03-12,Visitante,DAL,Driving Dunk Shot,Center,2,1.0
15,11.46,2,2011-03-12,Visitante,DAL,Floating Jump shot,Center,3,0.0
2,7.7,2,2011-03-12,Visitante,DAL,Layup Shot,Center,3,0.0
20,5.56,2,2011-03-12,Visitante,DAL,Jump Shot,Right Side,3,0.0
5,5.33,2,2011-03-12,Visitante,DAL,Floating Jump shot,Center,3,1.0
16,2.2,2,2011-03-12,Visitante,DAL,Jump Shot,Left Side Center,3,0.0
22,5.38,2,2011-03-12,Visitante,DAL,Jump Shot,Right Side Center,4,0.0
18,2.44,2,2011-03-12,Visitante,DAL,Fadeaway Jump Shot,Right Side,4,1.0
22,2.0,2,2011-03-12,Visitante,DAL,Jump Shot,Center,4,0.0
17,0.55,2,2011-03-12,Visitante,DAL,Jump Shot,Right Side Center,4,0.0
25,11.1,3,2011-03-14,Casa,ORL,Jump Shot,Left Side Center,1,0.0
16,9.22,2,2011-03-14,Casa,ORL,Jump Shot,Left Side Center,1,0.0
7,8.26,2,2011-03-14,Casa,ORL,Jump Shot,Center,1,0.0
17,7.3,2,2011-03-14,Casa,ORL,Jump Shot,Right Side Center,1,0.0
18,4.28,2,2011-03-14,Casa,ORL,Jump Shot,Right Side Center,1,0.0
7,2.53,2,2011-03-14,Casa,ORL,Jump Bank Shot,Center,1,1.0
17,5.27,2,2011-03-14,Casa,ORL,Jump Shot,Left Side Center,2,0.0
13,3.26,2,2011-03-14,Casa,ORL,Fadeaway Jump Shot,Left Side,2,0.0
11,2.34,2,2011-03-14,Casa,ORL,Jump Shot,Center,2,0.0
12,1.8,2,2011-03-14,Casa,ORL,Fadeaway Jump Shot,Left Side,2,0.0
6,9.8,2,2011-03-14,Casa,ORL,Floating Jump shot,Center,3,0.0
20,8.41,2,2011-03-14,Casa,ORL,Jump Shot,Center,3,1.0
5,8.1,2,2011-03-14,Casa,ORL,Pullup Jump shot,Center,3,0.0
15,7.24,2,2011-03-14,Casa,ORL,Jump Shot,Right Side,3,0.0
10,4.3,2,2011-03-14,Casa,ORL,Fadeaway Jump Shot,Left Side,3,1.0
15,3.16,2,2011-03-14,Casa,ORL,Jump Shot,Right Side,3,1.0
10,1.57,2,2011-03-14,Casa,ORL,Jump Shot,Left Side,3,1.0
18,1.32,2,2011-03-14,Casa,ORL,Jump Shot,Center,3,0.0
15,5.13,2,2011-03-14,Casa,ORL,Jump Shot,Left Side,4,0.0
21,11.36,2,2011-03-18,Casa,MIN,Jump Shot,Left Side Center,1,0.0
18,7.17,2,2011-03-18,Casa,MIN,Jump Shot,Right Side Center,1,0.0
16,5.41,2,2011-03-18,Casa,MIN,Jump Shot,Right Side Center,1,0.0
20,3.28,2,2011-03-18,Casa,MIN,Jump Shot,Left Side Center,1,0.0
2,2.34,2,2011-03-18,Casa,MIN,Layup Shot,Center,1,0.0
19,2.24,2,2011-03-18,Casa,MIN,Jump Shot,Right Side Center,2,0.0
28,0.53,3,2011-03-18,Casa,MIN,Jump Shot,Left Side Center,2,1.0
27,0.32,3,2011-03-18,Casa,MIN,Jump Shot,Center,2,1.0
26,4.3,3,2011-03-18,Casa,MIN,Jump Shot,Center,3,0.0
19,4.5,2,2011-03-18,Casa,MIN,Jump Shot,Right Side Center,3,0.0
11,3.9,2,2011-03-18,Casa,MIN,Jump Shot,Center,3,1.0
2,0.46,2,2011-03-18,Casa,MIN,Running Reverse Layup Shot,Center,3,1.0
26,0.17,3,2011-03-18,Casa,MIN,Jump Shot,Right Side Center,3,0.0
17,5.42,2,2011-03-18,Casa,MIN,Jump Shot,Right Side Center,4,1.0
27,4.18,3,2011-03-18,Casa,MIN,Jump Shot,Left Side Center,4,0.0
11,3.3,2,2011-03-18,Casa,MIN,Running Jump Shot,Left Side,4,0.0
20,1.26,2,2011-03-18,Casa,MIN,Jump Shot,Left Side Center,4,0.0
17,9.0,2,2011-03-20,Casa,POR,Jump Shot,Right Side Center,1,1.0
26,6.56,3,2011-03-20,Casa,POR,Jump Shot,Right Side Center,1,0.0
15,5.37,2,2011-03-20,Casa,POR,Jump Shot,Right Side,1,1.0
25,3.45,3,2011-03-20,Casa,POR,Jump Shot,Left Side Center,1,1.0
13,2.3,2,2011-03-20,Casa,POR,Jump Shot,Left Side,1,0.0
24,2.23,3,2011-03-20,Casa,POR,Jump Shot,Right Side Center,2,1.0
27,1.37,3,2011-03-20,Casa,POR,Jump Shot,Left Side Center,2,0.0
23,0.4,3,2011-03-20,Casa,POR,Jump Shot,Right Side,2,0.0
13,10.42,2,2011-03-20,Casa,POR,Jump Shot,Left Side,3,0.0
8,9.14,2,2011-03-20,Casa,POR,Jump Shot,Left Side,3,0.0
1,7.51,2,2011-03-20,Casa,POR,Layup Shot,Center,3,0.0
13,6.19,2,2011-03-20,Casa,POR,Jump Shot,Left Side,3,0.0
29,8.45,3,2011-03-20,Casa,POR,Jump Shot,Left Side Center,4,0.0
7,8.11,2,2011-03-20,Casa,POR,Jump Shot,Center,4,1.0
25,6.22,3,2011-03-20,Casa,POR,Jump Shot,Right Side Center,4,0.0
1,4.19,2,2011-03-20,Casa,POR,Driving Reverse Layup Shot,Center,4,1.0
14,2.48,2,2011-03-20,Casa,POR,Jump Shot,Right Side,4,0.0
0,2.22,2,2011-03-20,Casa,POR,Dunk Shot,Center,4,1.0
7,1.11,2,2011-03-20,Casa,POR,Floating Jump shot,Center,4,1.0
13,0.32,2,2011-03-20,Casa,POR,Fadeaway Jump Shot,Right Side,4,1.0
1,8.32,2,2011-03-22,Casa,PHX,Driving Layup Shot,Center,1,1.0
7,8.15,2,2011-03-22,Casa,PHX,Jump Shot,Center,1,0.0
7,6.4,2,2011-03-22,Casa,PHX,Floating Jump shot,Center,1,0.0
24,6.8,3,2011-03-22,Casa,PHX,Jump Shot,Right Side Center,1,0.0
19,5.3,2,2011-03-22,Casa,PHX,Jump Shot,Center,1,0.0
18,5.7,2,2011-03-22,Casa,PHX,Jump Shot,Left Side,2,1.0
8,1.19,2,2011-03-22,Casa,PHX,Fadeaway Jump Shot,Center,2,1.0
16,11.18,2,2011-03-22,Casa,PHX,Jump Shot,Left Side,3,0.0
11,9.42,2,2011-03-22,Casa,PHX,Pullup Jump shot,Left Side,3,1.0
19,8.45,2,2011-03-22,Casa,PHX,Pullup Jump shot,Center,3,1.0
7,7.5,2,2011-03-22,Casa,PHX,Jump Shot,Center,3,0.0
10,6.5,2,2011-03-22,Casa,PHX,Running Jump Shot,Center,3,0.0
24,5.46,3,2011-03-22,Casa,PHX,Jump Shot,Center,3,1.0
26,4.4,3,2011-03-22,Casa,PHX,Jump Shot,Right Side Center,3,1.0
12,5.25,2,2011-03-22,Casa,PHX,Jump Shot,Center,4,1.0
16,4.59,2,2011-03-22,Casa,PHX,Running Jump Shot,Right Side Center,4,1.0
20,4.3,2,2011-03-22,Casa,PHX,Jump Shot,Right Side,4,0.0
6,2.26,2,2011-03-22,Casa,PHX,Jump Shot,Center,4,0.0
19,1.17,2,2011-03-22,Casa,PHX,Pullup Jump shot,Left Side Center,4,1.0
8,0.1,2,2011-03-22,Casa,PHX,Jump Shot,Right Side,4,0.0
20,4.33,2,2011-03-22,Casa,PHX,Jump Shot,Left Side,5,0.0
8,3.29,2,2011-03-22,Casa,PHX,Jump Shot,Left Side,5,0.0
13,3.21,2,2011-03-22,Casa,PHX,Jump Bank Shot,Left Side,5,0.0
24,0.14,3,2011-03-22,Casa,PHX,Jump Shot,Left Side Center,5,0.0
20,3.8,2,2011-03-22,Casa,PHX,Pullup Jump shot,Center,6,1.0
5,0.36,2,2011-03-22,Casa,PHX,Jump Shot,Center,6,0.0
2,4.4,2,2011-03-22,Casa,PHX,Tip Shot,Center,7,0.0
21,3.26,2,2011-03-22,Casa,PHX,Jump Shot,Left Side Center,7,0.0
25,2.9,3,2011-03-22,Casa,PHX,Jump Shot,Left Side Center,7,1.0
18,0.44,2,2011-03-22,Casa,PHX,Jump Shot,Center,7,0.0
10,0.14,2,2011-03-22,Casa,PHX,Floating Jump shot,Left Side,7,1.0
26,9.42,3,2011-03-25,Casa,LAC,Jump Shot,Left Side Center,1,1.0
26,7.54,3,2011-03-25,Casa,LAC,Jump Shot,Center,1,0.0
6,6.47,2,2011-03-25,Casa,LAC,Running Jump Shot,Center,1,0.0
16,6.13,2,2011-03-25,Casa,LAC,Jump Shot,Right Side Center,1,0.0
3,4.44,2,2011-03-25,Casa,LAC,Jump Bank Shot,Center,1,1.0
11,4.24,2,2011-03-25,Casa,LAC,Jump Shot,Left Side,1,0.0
24,2.5,3,2011-03-25,Casa,LAC,Pullup Jump shot,Left Side Center,1,0.0
11,2.19,2,2011-03-25,Casa,LAC,Jump Shot,Right Side,1,0.0
6,3.39,2,2011-03-25,Casa,LAC,Turnaround Jump Shot,Center,2,1.0
17,3.9,2,2011-03-25,Casa,LAC,Turnaround Fadeaway shot,Right Side Center,2,0.0
25,2.38,3,2011-03-25,Casa,LAC,Jump Shot,Right Side Center,2,0.0
2,1.14,2,2011-03-25,Casa,LAC,Driving Layup Shot,Center,2,1.0
23,0.2,3,2011-03-25,Casa,LAC,Jump Shot,Right Side,2,0.0
13,9.29,2,2011-03-25,Casa,LAC,Turnaround Jump Shot,Center,3,1.0
16,8.44,2,2011-03-25,Casa,LAC,Fadeaway Jump Shot,Right Side Center,3,0.0
11,7.52,2,2011-03-25,Casa,LAC,Fadeaway Jump Shot,Center,3,1.0
19,4.1,2,2011-03-25,Casa,LAC,Jump Shot,Right Side Center,3,0.0
10,8.19,2,2011-03-25,Casa,LAC,Jump Shot,Left Side,4,0.0
3,7.23,2,2011-03-25,Casa,LAC,Driving Slam Dunk Shot,Center,4,0.0
16,4.7,2,2011-03-25,Casa,LAC,Jump Shot,Left Side,4,1.0
13,2.41,2,2011-03-25,Casa,LAC,Running Jump Shot,Center,4,1.0
20,10.24,2,2011-03-27,Casa,NOH,Jump Shot,Left Side,1,1.0
25,9.26,3,2011-03-27,Casa,NOH,Jump Shot,Left Side Center,1,0.0
2,8.42,2,2011-03-27,Casa,NOH,Layup Shot,Center,1,0.0
15,5.15,2,2011-03-27,Casa,NOH,Jump Shot,Right Side,1,0.0
8,4.49,2,2011-03-27,Casa,NOH,Jump Shot,Left Side,1,1.0
1,4.1,2,2011-03-27,Casa,NOH,Layup Shot,Center,1,1.0
2,3.12,2,2011-03-27,Casa,NOH,Driving Reverse Layup Shot,Center,1,1.0
24,2.33,3,2011-03-27,Casa,NOH,Jump Shot,Left Side Center,1,1.0
26,1.14,3,2011-03-27,Casa,NOH,Jump Shot,Right Side Center,1,0.0
14,5.49,2,2011-03-27,Casa,NOH,Jump Shot,Right Side,2,0.0
15,5.18,2,2011-03-27,Casa,NOH,Jump Shot,Center,2,1.0
11,1.36,2,2011-03-27,Casa,NOH,Turnaround Bank shot,Left Side,2,1.0
25,10.57,3,2011-03-27,Casa,NOH,Jump Shot,Left Side Center,3,0.0
3,10.18,2,2011-03-27,Casa,NOH,Jump Shot,Center,3,1.0
2,7.48,2,2011-03-27,Casa,NOH,Driving Layup Shot,Center,3,0.0
8,6.14,2,2011-03-27,Casa,NOH,Jump Shot,Center,3,0.0
12,4.28,2,2011-03-27,Casa,NOH,Turnaround Fadeaway shot,Right Side,3,0.0
26,2.24,3,2011-03-27,Casa,NOH,Jump Shot,Left Side Center,3,0.0
17,1.44,2,2011-03-27,Casa,NOH,Jump Shot,Right Side,3,0.0
21,1.4,2,2011-03-27,Casa,NOH,Jump Shot,Left Side,3,0.0
1,0.48,2,2011-03-27,Casa,NOH,Finger Roll Layup Shot,Center,3,0.0
40,0.0,3,2011-03-27,Casa,NOH,Jump Shot,Back Court,3,0.0
20,3.36,2,2011-03-27,Casa,NOH,Jump Shot,Left Side Center,4,0.0
1,2.28,2,2011-03-27,Casa,NOH,Layup Shot,Center,4,1.0
6,0.15,2,2011-03-27,Casa,NOH,Jump Shot,Center,4,1.0
25,11.41,3,2011-03-31,Casa,DAL,Jump Shot,Right Side Center,1,0.0
9,10.37,2,2011-03-31,Casa,DAL,Jump Shot,Right Side,1,1.0
12,10.0,2,2011-03-31,Casa,DAL,Turnaround Jump Shot,Left Side,1,0.0
11,9.13,2,2011-03-31,Casa,DAL,Pullup Jump shot,Center,1,1.0
7,5.53,2,2011-03-31,Casa,DAL,Jump Shot,Center,1,0.0
13,5.49,2,2011-03-31,Casa,DAL,Jump Shot,Right Side,1,1.0
2,5.3,2,2011-03-31,Casa,DAL,Driving Layup Shot,Center,2,1.0
1,4.34,2,2011-03-31,Casa,DAL,Layup Shot,Center,2,0.0
21,4.9,2,2011-03-31,Casa,DAL,Jump Shot,Right Side Center,2,0.0
